date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:16:58%20UTC	https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/GET.46f.delayed	(from https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/)
16:46:59	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:16:58%20UTC	https://overiq.com/c-examples/c-program-to-find-the-sum-of-the-digits-of-a-number-untill-the-sum-is-reduced-to-a-single-digit/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-sum-of-the-digits-of-a-number-untill-the-sum-is-reduced-to-a-single-digit/POST/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-the-digits-of-a-number-untill-the-sum-is-reduced-to-a-single-digit/)
16:46:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:16:59%20UTC	https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/POST.470.delayed	(from https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/)
16:47:00	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:16:59%20UTC	https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/GET/index.html	(from https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/)
16:47:00	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:00%20UTC	https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/POST/index.html	(from https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/)
16:47:00	25799/25799	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:00%20UTC	https://overiq.com/c-online-compiler/r9k/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/r9k/index.html	(from https://overiq.com/c-examples/c-program-to-count-number-of-digits-in-a-number/)
16:47:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:00%20UTC	https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/GET.471.delayed	(from https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/)
16:47:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:01%20UTC	https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/POST.472.delayed	(from https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/)
16:47:02	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:01%20UTC	https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/GET/index.html	(from https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/)
16:47:02	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:02%20UTC	https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/POST/index.html	(from https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/)
16:47:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:02%20UTC	https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/GET.473.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/)
16:47:03	25784/25784	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:02%20UTC	https://overiq.com/c-online-compiler/vZg/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/vZg/index.html	(from https://overiq.com/c-examples/c-program-to-reverse-the-digits-of-a-number/)
16:47:03	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:03%20UTC	https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/GET/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/)
16:47:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:03%20UTC	https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/POST.474.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/)
16:47:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:04%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/GET.475.delayed	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/)
16:47:05	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:04%20UTC	https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/POST/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/)
16:47:05	25720/25720	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:04%20UTC	https://overiq.com/c-online-compiler/wrm/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/wrm/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-sum-of-natural-numbers-upto-n-terms/)
16:47:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:05%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/POST.476.delayed	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/)
16:47:06	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:05%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/GET/index.html	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/)
16:47:06	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:06%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/POST/index.html	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-even-or-odd/)
16:47:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:06%20UTC	https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/GET.477.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/)
16:47:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:07%20UTC	https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/POST.478.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/)
16:47:08	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:07%20UTC	https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/GET/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/)
16:47:08	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:08%20UTC	https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/POST/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-roots-of-a-quadratic-equation/)
16:47:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:08%20UTC	https://overiq.com/c-examples/c-program-to-print-triad-numbers/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-triad-numbers/GET.479.delayed	(from https://overiq.com/c-examples/c-program-to-print-triad-numbers/)
16:47:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:09%20UTC	https://overiq.com/c-examples/c-program-to-print-triad-numbers/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-triad-numbers/POST.47a.delayed	(from https://overiq.com/c-examples/c-program-to-print-triad-numbers/)
16:47:10	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:09%20UTC	https://overiq.com/c-examples/c-program-to-print-triad-numbers/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-triad-numbers/GET/index.html	(from https://overiq.com/c-examples/c-program-to-print-triad-numbers/)
16:47:10	26542/26542	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:10%20UTC	https://overiq.com/c-online-compiler/yXw/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/yXw/index.html	(from https://overiq.com/c-examples/c-program-to-print-triad-numbers/)
16:47:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:10%20UTC	https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/GET.47b.delayed	(from https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/)
16:47:11	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:10%20UTC	https://overiq.com/c-examples/c-program-to-print-triad-numbers/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-triad-numbers/POST/index.html	(from https://overiq.com/c-examples/c-program-to-print-triad-numbers/)
16:47:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:11%20UTC	https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/POST.47c.delayed	(from https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/)
16:47:12	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:11%20UTC	https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/GET/index.html	(from https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/)
16:47:12	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:12%20UTC	https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/POST/index.html	(from https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/)
16:47:12	25874/25874	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:12%20UTC	https://overiq.com/c-online-compiler/zX7/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/zX7/index.html	(from https://overiq.com/c-examples/c-program-to-multiply-two-numbers-using-russian-peasant-method/)
16:47:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:12%20UTC	https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/GET.47d.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/)
16:47:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:13%20UTC	https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/POST.47e.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/)
16:47:14	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:13%20UTC	https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/GET/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/)
16:47:14	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:14%20UTC	https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/POST/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/)
16:47:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:14%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/GET.47f.delayed	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/)
16:47:15	26035/26035	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:14%20UTC	https://overiq.com/c-online-compiler/A11/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/A11/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-number-of-denominations-for-a-given-amount/)
16:47:15	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:15%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/GET/index.html	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/)
16:47:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:15%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/POST.480.delayed	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/)
16:47:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:16%20UTC	https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/GET.481.delayed	(from https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/)
16:47:17	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:16%20UTC	https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/POST/index.html	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/)
16:47:17	26001/26001	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:16%20UTC	https://overiq.com/c-online-compiler/B6n/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/B6n/index.html	(from https://overiq.com/c-examples/c-program-to-check-whether-the-number-is-a-palindrome/)
16:47:17	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:17%20UTC	https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/GET/index.html	(from https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/)
16:47:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:17%20UTC	https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/POST.482.delayed	(from https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/)
16:47:19	859/859	---MC-	200	added ('OK')	image/gif	etag:%225f1dc5e5-35b-gzip%22	https://overiq.com/media/uploads/2020/07/26/triangle-inequality-theorem.gif	/home/x/websites/overiq.com/overiq.com/media/uploads/2020/07/26/triangle-inequality-theorem.gif	(from https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/)
16:47:19	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:18%20UTC	https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/POST/index.html	(from https://overiq.com/c-examples/c-program-to-determine-the-type-and-area-of-a-triangle/)
16:47:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:19%20UTC	https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/GET.484.delayed	(from https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/)
16:47:21	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:20%20UTC	https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/GET/index.html	(from https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/)
16:47:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:20%20UTC	https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/POST.485.delayed	(from https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/)
16:47:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:22%20UTC	https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/GET.486.delayed	(from https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/)
16:47:22	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:22%20UTC	https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/POST/index.html	(from https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/)
16:47:22	26191/26191	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:22%20UTC	https://overiq.com/c-online-compiler/D8Y/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/D8Y/index.html	(from https://overiq.com/c-examples/c-program-to-print-twin-prime-numbers-between-two-ranges/)
16:47:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:22%20UTC	https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/POST.487.delayed	(from https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/)
16:47:23	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:22%20UTC	https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/GET/index.html	(from https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/)
16:47:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:23%20UTC	https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/GET.488.delayed	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:24	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:23%20UTC	https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/POST/index.html	(from https://overiq.com/c-examples/c-program-to-print-the-two-digit-number-in-words/)
16:47:24	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:24%20UTC	https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/GET/index.html	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:24%20UTC	https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/POST.489.delayed	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:25%20UTC	https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/GET.48a.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/)
16:47:26	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:25%20UTC	https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/POST/index.html	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:26	25815/25815	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:25%20UTC	https://overiq.com/c-online-compiler/ExK/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/ExK/index.html	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:26	25870/25870	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:25%20UTC	https://overiq.com/c-online-compiler/G8Q/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/G8Q/index.html	(from https://overiq.com/c-examples/c-program-to-calculate-the-power-of-a-number/)
16:47:26	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:26%20UTC	https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/GET/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/GET/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/)
16:47:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:26%20UTC	https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/POST.48b.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/)
16:47:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:27%20UTC	https://overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/GET	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/GET.48c.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/)
16:47:28	4003/4003	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2011:17:27%20UTC	https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/POST/	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/POST/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/)
16:47:28	26077/26077	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Feb%202025%2011:17:27%20UTC	https://overiq.com/c-online-compiler/JQl/	/home/x/websites/overiq.com/overiq.com/c-online-compiler/JQl/index.html	(from https://overiq.com/c-examples/c-program-to-find-the-largest-of-three-numbers/)
16:47:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Feb%202025%2011:17:28%20UTC	https://overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/POST	/home/x/websites/overiq.com/overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/POST.48d.delayed	(from https://overiq.com/c-examples/c-program-to-find-the-product-of-digits-of-a-number/)
